Workrequest_ID,Title,Property_ID,Destination,Contractor,Date,Status,Priority,Description,Workreport_ID
w299,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,16/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep297
w300,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,17/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep298
w301,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,18/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep299
w302,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,19/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep300
w303,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,20/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep301
w304,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,21/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep302
w305,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,22/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep303
w306,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,23/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep304
w307,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,24/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep305
w308,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,25/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep306
w309,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,26/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep307
w310,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,27/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep308
w311,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,28/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep309
w312,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,29/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep310
w313,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,30/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep311
w314,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,31/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep312
w315,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,01/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep313
w316,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,02/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep314
w317,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,03/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep315
w318,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,04/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep316
w319,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,05/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep317
w320,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,06/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep318
w321,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,07/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep319
w322,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,08/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep320
w323,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,09/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep321
w324,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,10/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep322
w325,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,11/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep323
w326,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,12/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep324
w327,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,13/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep325
w328,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,14/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep326
w329,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,15/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep327
w330,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,16/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep328
w331,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,17/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep329
w332,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,18/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep330
w333,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,19/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep331
w334,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,20/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep332
w335,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,21/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep333
w336,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,22/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep334
w337,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,23/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep335
w338,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,24/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep336
w339,Kæla niður snjóhús og stoppa í glufur,FN8,Greenland - Nuuk,nei,25/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep337
w340,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,15/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep338
w341,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,16/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep339
w342,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,17/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep340
w343,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,18/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep341
w344,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,19/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep342
w345,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,20/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep343
w346,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,21/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep344
w347,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,22/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep345
w348,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,23/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep346
w349,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,24/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep347
w350,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,25/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep348
w351,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,26/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep349
w352,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,27/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep350
w353,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,28/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep351
w354,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,29/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep352
w355,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,30/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep353
w356,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,31/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep354
w357,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,01/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep355
w358,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,02/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep356
w359,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,03/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep357
w360,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,04/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep358
w361,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,05/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep359
w362,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,06/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep360
w363,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,07/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep361
w364,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,08/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep362
w365,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,09/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep363
w366,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,10/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep364
w367,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,11/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep365
w368,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,12/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep366
w369,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,13/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep367
w370,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,14/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep368
w371,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,15/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep369
w372,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,16/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep370
w373,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,17/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep371
w374,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,18/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep372
w375,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,19/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep373
w376,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,20/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep374
w377,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,21/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep375
w378,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,22/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep376
w379,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,23/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep377
w380,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,24/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep378
w381,Kæla niður snjóhús og stoppa í glufur,FN9,Greenland - Nuuk,nei,25/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep379
w382,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,15/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep380
w383,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,16/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep381
w384,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,17/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep382
w385,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,18/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep383
w386,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,19/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep384
w387,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,20/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep385
w388,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,21/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep386
w389,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,22/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep387
w390,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,23/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep388
w391,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,24/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep389
w392,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,25/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep390
w393,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,26/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep391
w394,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,27/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep392
w395,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,28/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep393
w396,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,29/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep394
w397,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,30/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep395
w398,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,31/07/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep396
